PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Cámaras fotográficas y de video,1234959,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Otro mobiliario y equipo educacional y recreativo,12963,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Concepto,Vehículos y equipo de transporte,27484642,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Vehículos y equipo terrestre,27484642,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Concepto,Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,12116714,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Equipo de defensa y seguridad,2743586,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Equipo médico y de laboratorio,9238357,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Instrumental médico y de laboratorio,134771,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Concepto,"Maquinaria, otros equipos y herramientas",35024455,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Maquinaria y equipo industrial,80020,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,"Sistemas de aire acondicionado, calefacción y de refrigeración industrial y comercial",392314,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Equipo de comunicación y telecomunicación,27457951,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,"Equipos de generación eléctrica, aparatos y accesorios eléctricos",6960269,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Herramientas y máquinas-herramienta,77125,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Otros equipos,56776,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Concepto,Bienes inmuebles,11374732,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Terrenos,11374732,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Concepto,Activos intangibles,51664670,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Software,46470457,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Marcas,15784,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Licencias informáticas e intelectuales,5178429,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Capítulo,Inversión pública,390414309,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Concepto,Obra pública en bienes de dominio público,307598923,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Edificación no habitacional,203082867,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Subpartida Genérica,Edificios públicos diversos,203082867,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,"Construcción de obras para el abastecimiento de agua, petróleo, gas, electricidad y telecomunicaciones",194880,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,División de terrenos y construcción de obras de urbanización,82692714,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Construcción de vías de comunicación,15554200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Otras construcciones de ingeniería civil u obra pesada,5374251,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Instalaciones y equipamiento en construcciones,700011,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Concepto,Obra pública en bienes propios,82815386,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Edificación no habitacional,33879112,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Subpartida Genérica,Edificios públicos diversos,33879112,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Construcción de vías de comunicación,48936274,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Capítulo,Inversiones financieras y otras provisiones,55435618,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Concepto,Provisiones para contingencias y otras erogaciones especiales,55435618,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Otras erogaciones especiales,55435618,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Capítulo,Recursos asignados a municipios,1825902683,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Concepto,Participaciones,1080564198,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Fondo general de participaciones,679286216,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Fondo de fomento municipal,284736506,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Fondo de fiscalización,33193238,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Impuestos sobre tenencia o uso de vehículos,86221,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Impuesto sobre automóviles nuevos,10955586,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Impuesto especial sobre producción y servicios,14939449,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,IEPS gasolinas,38754395,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Otras participaciones,18612587,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Concepto,"Aportaciones federales, ramo general 33",446132134,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,FA para la infraestructura social municipal,97221050,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,FA para el fortalecimiento de los municipios,348911084,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Concepto,Recursos reasignados a municipios,299206351,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Recursos federales por convenio,299206351,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Capítulo,Deuda pública,1844476766,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Concepto,Amortización de la deuda pública,1650814604,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Amortización de la deuda interna con instituciones de crédito,1650814604,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Concepto,Intereses de la deuda pública,193354657,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,Intereses de la deuda interna con instituciones de crédito,193354657,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Concepto,Adeudos de ejercicios fiscales anteriores (ADEFAS),307505,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Partida Genérica,ADEFAS,307505,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Egresos,Capítulo,Disponibilidad final,1109693115,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Tema,Total de ingresos,16664557541,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Capítulo,Impuestos,536033031,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Concepto,Impuesto sobre los Ingresos,244043643,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Impuesto sobre nómina,242618960,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Ejercicio de profesiones y honorarios,1424683,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Concepto,Impuestos sobre el Patrimonio,246014843,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Impuesto sobre tenencia o uso de vehículos,223331269,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Enajenación de bienes muebles y adquisición de vehículos,22683574,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Concepto,"Impuesto sobre la producción, el consumo y las transacciones",26428680,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Impuesto sobre hospedaje,14943287,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,"Loterías, rifas, sorteos y juegos permitidos",11485393,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Concepto,Adicionales,7684257,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Para educación,7684257,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Concepto,Accesorios,11861608,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Capítulo,Derechos,320216375,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Concepto,"Derechos por el uso, goce, aprovechamiento o explotación de bienes de dominio público",275131129,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Registros,60409411,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Registro civil,8800145,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Registro público de la propiedad y del comercio,46464977,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Servicios notariales y de archivo,5144289,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Certificaciones y constancias,1351697,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Certificaciones y constancias diversas,1351697,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Servicios de vialidad y transporte,213370021,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Expedición de licencias de manejo,18130185,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Control vehicular,175713621,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Concesiones para prestar servicios de transporte,11090860,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Diversos servicios de vialidad y de transporte,8435355,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Concepto,Derechos por prestación de servicios,14667464,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Seguridad pública,14667464,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Concepto,Accesorios,5515418,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Concepto,Otros Derechos,24902364,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Capítulo,Productos,27028995,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Concepto,Productos de tipo corriente,11389119,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Arrendamientos,2911322,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Intereses,8370828,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Establecimientos y empresas,106969,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Talleres gráficos,106969,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Concepto,Productos de tipo capital,962762,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Enajenación o venta de bienes,962762,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Bienes muebles,962762,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Concepto,Otros productos,14677114,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Capítulo,Aprovechamientos,141554059,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Concepto,Aprovechamientos de tipo corriente,17830755,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Recargos,248257,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Reintegros,2317490,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Multas,1544028,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Donaciones y aprovechamientos a favor del estado,53703,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Indemnizaciones a favor del estado,13667277,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Concepto,Otros aprovechamientos,123723304,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Capítulo,Participaciones federales,4152368555,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Concepto,Fondos participables,3679299000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Fondo General de Participaciones,3087665000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Fondo de Fomento Municipal,284737000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Fondo de Fiscalización,150878000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Fondo del Impuesto Sobre la Renta,156019000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Concepto,Impuestos participables,315167000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Impuesto sobre Tenencia o Uso de Vehículos,403000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Impuesto sobre Automóviles Nuevos,55560000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Impuesto Especial sobre Producción y Servicios,65672000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,IEPS Gasolinas,193532000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Concepto,Otras participaciones,157902555,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Incentivos por administración de impuestos,157902555,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Capítulo,Aportaciones federales,9321356526,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Concepto,Aportaciones del ramo general 33,5173807498,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Aportaciones a entidades federativas,4727674448,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,FA para Nómina Educativa y Gasto Operativo,2925719580,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,FA para los Servicios de Salud,1216396527,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,FA para Infraestructura Social Estatal,13410100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,FA Múltiples,159473860,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,FA para Educación Tecnológica y Adultos,68267916,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,FA para la Seguridad Pública,133865958,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,FA para el Fortalecimiento de los Municipios y las Demarcaciones Territoriales de la Ciudad de México,210540507,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Aportaciones a municipios,446133050,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,FA para la Infraestructura Social Municipal,97221050,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,FA para el Fortalecimiento de los Municipios,348912000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Concepto,Recursos federales reasignados,4147549028,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Convenios para obras públicas,393386783,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Convenio para la infraestructura educativa,4603471,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Comisión nacional del agua,85327604,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Sector comunicaciones y transportes,48992948,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Convenio para obras públicas diversas,254462760,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,"Convenios para educación, cultura y deportes",244540511,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Cultura,34045000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Deporte,29831620,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Diversos programas para el sector educativo,180663891,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Convenios para seguridad pública,175541083,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Apoyo a programas de seguridad pública,175541083,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Convenios al apoyo del desarrollo económico,37107649,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Promoción y desarrollo turístico,25453780,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,"Convenios para agricultura, ganadería y pesca",4100601,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,"Apoyo a la micro, pequeña y mediana empresa",4104468,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Diversos convenios al sector económico,3448800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,"Convenios para salud, asistencia y seguridad social",287819799,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Convenios para salud,276974823,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Convenio para asistencia social,10844976,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Convenios para mejorar los servicios públicos,6777496,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Modernización del registro público de la propiedad,1342800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Otros convenios,5434696,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,Recursos federales diversos,3002375707,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Programa para la fiscalización del gasto federalizado,2747460,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Diversos fondos del Ramo 23,49002959,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Convenio para la protección de los recursos naturales,189442757,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Otros recursos federales,2761182531,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Capítulo,Financiamiento,2166000000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Concepto,Empréstitos,2166000000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Partida Genérica,De instituciones bancarias,2166000000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,06,Ingresos,Subpartida Genérica,Bancos comerciales,2166000000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,07,Egresos,Tema,Total de egresos,87811079909,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,07,Egresos,Capítulo,Servicios personales,11457434517,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,07,Egresos,Concepto,Remuneraciones al personal,11457434517,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,07,Egresos,Partida Genérica,Despacho del ejecutivo estatal,59558621,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,07,Egresos,Partida Genérica,Secretaría general de gobierno,209667963,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,07,Egresos,Partida Genérica,Secretaría de finanzas y administración,637582541,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,07,Egresos,Partida Genérica,"Secretaría de educación, cultura y deporte",7041425871,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,07,Egresos,Partida Genérica,Secretaría de obras públicas y comunicaciones,354574847,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Estatal,2015,07,Egresos,Partida Genérica,Secretaría de fomento económico,54942222,Cifras Definitivas
