cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
04,Campeche,001,Calkiní,6200205270,Población con limitación en la actividad para poner atención o aprender,2020,943,Personas
04,Campeche,001,Calkiní,6200205271,Población con limitación en la actividad,2020,6867,Personas
04,Campeche,001,Calkiní,6200205272,Porcentaje de población nacida en otro país residente en México,2020,0.0590896812533766,Porcentaje
04,Campeche,001,Calkiní,6200205273,Población de 5 años y más con religión distinta de católica,2020,11351,Personas
04,Campeche,001,Calkiní,6200205274,Porcentaje de población masculina nacida en otro país residente en México,2020,0.0651354130956462,Porcentaje
04,Campeche,001,Calkiní,6200205277,Población de 5 años y más emigrante,2020,1242,Personas
04,Campeche,001,Calkiní,6200205280,Población con limitación en la actividad para ver,2020,4421,Personas
04,Campeche,001,Calkiní,6200205282,Porcentaje de población femenina nacida en otro país residente en México,2020,0.0532233384339033,Porcentaje
04,Campeche,001,Calkiní,6200205284,Población nacida en otro país residente en México mujeres,2020,16,Personas
04,Campeche,001,Calkiní,6200205285,Porcentaje de la población migrante internacional destino Estados Unidos de América,2020,74.1379310344828,Porcentaje
04,Campeche,001,Calkiní,6200205286,Población con limitación en la actividad mental,2020,724,Personas
04,Campeche,001,Calkiní,6200205288,Índice de masculinidad de la población nacida en otro país residente en México,2020,118.75,Índice
04,Campeche,001,Calkiní,6200205289,Población de 5 años y más sin religión,2020,5520,Personas
04,Campeche,001,Calkiní,6200240300,Porcentaje de hombres de 0 a 4 años,2015,4.2184764,Porcentaje
04,Campeche,001,Calkiní,6200240300,Porcentaje de hombres de 0 a 4 años,2020,4.19005749070003,Porcentaje
04,Campeche,001,Calkiní,6200240301,Población católica,2020,40.447,Miles de personas
04,Campeche,001,Calkiní,6200240302,Porcentaje de la población de 60 a 84 años con limitación en la actividad,2020,34.8986437217442,Porcentaje
04,Campeche,001,Calkiní,6200240304,Tasa de monolingüismo de la población de 5 años y más hablante de Tojolabal,2020,0,Porcentaje
04,Campeche,001,Calkiní,6200240305,Porcentaje de la población que profesa la religión católica,2020,68.2857239330092,Porcentaje
04,Campeche,001,Calkiní,6200240310,Porcentaje de mujeres de 75 a 79 años,2015,0.6349824,Porcentaje
04,Campeche,001,Calkiní,6200240310,Porcentaje de mujeres de 75 a 79 años,2020,0.765979032803517,Porcentaje
04,Campeche,001,Calkiní,6200240311,Porcentaje de hombres de 10 a 14 años,2015,4.5952208,Porcentaje
04,Campeche,001,Calkiní,6200240311,Porcentaje de hombres de 10 a 14 años,2020,4.39634764964491,Porcentaje
04,Campeche,001,Calkiní,6200240312,Porcentaje de mujeres de 5 a 9 años,2015,4.4625643,Porcentaje
04,Campeche,001,Calkiní,6200240312,Porcentaje de mujeres de 5 a 9 años,2020,4.49611092323301,Porcentaje
04,Campeche,001,Calkiní,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2015,19.239626,Porcentaje
04,Campeche,001,Calkiní,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2020,21.3601116270558,Porcentaje
04,Campeche,001,Calkiní,6200240315,Porcentaje de la población con limitación mental,2020,1.28731708184421,Porcentaje
04,Campeche,001,Calkiní,6200240316,Tasa de monolingüismo de la población de 5 años y más hablante de Maya,2020,3.91245180312996,Porcentaje
04,Campeche,001,Calkiní,6200240318,Población de 5 años y más hablante de Tzeltal  (Tseltal),2020,8,Personas
04,Campeche,001,Calkiní,6200240319,Tasa de monolingüismo de la población de 5 años y más hablante de Mazateco,2020,0,Porcentaje
04,Campeche,001,Calkiní,6200240320,Población de 5 años y más hablante de Lenguas chinantecas,2020,0,Personas
04,Campeche,001,Calkiní,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2015,76.029247,Porcentaje
04,Campeche,001,Calkiní,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2020,63.9425059803679,Porcentaje
04,Campeche,001,Calkiní,6200240325,Tasa de monolingüismo de la población de 5 años y más hablante de Náhuatl,2020,0,Porcentaje
04,Campeche,001,Calkiní,6200240326,Población de 5 años y más hablante de Lenguas zapotecas,2020,6,Personas
04,Campeche,001,Calkiní,6200240328,Porcentaje de mujeres de 55 a 59 años,2015,2.0110724,Porcentaje
04,Campeche,001,Calkiní,6200240328,Porcentaje de mujeres de 55 a 59 años,2020,2.16435576597903,Porcentaje
04,Campeche,001,Calkiní,6200240330,Porcentaje de hombres de 75 a 79 años,2015,0.6827387,Porcentaje
04,Campeche,001,Calkiní,6200240330,Porcentaje de hombres de 75 a 79 años,2020,0.776124450456544,Porcentaje
04,Campeche,001,Calkiní,6200240331,Población de 5 años y más hablante de Maya,2020,26454,Personas
04,Campeche,001,Calkiní,6200240332,Población de 5 años y más hablante de Otomí,2020,0,Personas
04,Campeche,001,Calkiní,6200240334,Población de 5 años y más hablante de Tojolabal,2020,0,Personas
04,Campeche,001,Calkiní,6200240341,Porcentaje de mujeres de 40 a 44 años,2015,3.2085183,Porcentaje
04,Campeche,001,Calkiní,6200240341,Porcentaje de mujeres de 40 a 44 años,2020,3.54075076090632,Porcentaje
04,Campeche,001,Calkiní,6200240342,Porcentaje de mujeres de 70 a 74 años,2015,1.110777,Porcentaje
04,Campeche,001,Calkiní,6200240342,Porcentaje de mujeres de 70 a 74 años,2020,1.11430503889077,Porcentaje
04,Campeche,001,Calkiní,6200240343,Porcentaje de hombres de 15 a 19 años,2015,4.299839,Porcentaje
04,Campeche,001,Calkiní,6200240343,Porcentaje de hombres de 15 a 19 años,2020,4.27291173486642,Porcentaje
04,Campeche,001,Calkiní,6200240344,Porcentaje de mujeres de 85 años y más,2015,0.5872261,Porcentaje
04,Campeche,001,Calkiní,6200240344,Porcentaje de mujeres de 85 años y más,2020,0.466689212039229,Porcentaje
04,Campeche,001,Calkiní,6200240345,Población de 5 años y más hablante de Mixe,2020,3,Personas
04,Campeche,001,Calkiní,6200240354,Porcentaje de mujeres de 10 a 14 años,2015,4.2750765,Porcentaje
04,Campeche,001,Calkiní,6200240354,Porcentaje de mujeres de 10 a 14 años,2020,4.27629354075076,Porcentaje
04,Campeche,001,Calkiní,6200240356,Porcentaje de mujeres de 20 a 24 años,2015,4.952509,Porcentaje
04,Campeche,001,Calkiní,6200240356,Porcentaje de mujeres de 20 a 24 años,2020,4.17653026716266,Porcentaje
04,Campeche,001,Calkiní,6200240357,Porcentaje de hombres de 35 a 39 años,2015,3.468525,Porcentaje
04,Campeche,001,Calkiní,6200240357,Porcentaje de hombres de 35 a 39 años,2020,3.7588772404464,Porcentaje
04,Campeche,001,Calkiní,6200240358,Porcentaje de la población de 0 a 14 años con limitación en la actividad,2020,4.00700252869092,Porcentaje
04,Campeche,001,Calkiní,6200240361,Población de 5 años y más hablante de Mazahua,2020,0,Personas
04,Campeche,001,Calkiní,6200240364,Tasa de monolingüismo de la población de 5 años y más hablante de Chatino,2020,0,Porcentaje
04,Campeche,001,Calkiní,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2015,19.522667,Porcentaje
04,Campeche,001,Calkiní,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2020,22.8835464464625,Porcentaje
04,Campeche,001,Calkiní,6200240366,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas mixtecas,2020,0,Porcentaje
04,Campeche,001,Calkiní,6200240367,Porcentaje de la población con limitación para hablar o comunicarse,2020,7.09858323494687,Porcentaje
04,Campeche,001,Calkiní,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,2015,0.3190213,Porcentaje
04,Campeche,001,Calkiní,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,2020,0.247043484228103,Porcentaje
04,Campeche,001,Calkiní,6200240377,Porcentaje de mujeres de 45 a 49 años,2015,2.6265985,Porcentaje
04,Campeche,001,Calkiní,6200240377,Porcentaje de mujeres de 45 a 49 años,2020,2.71220831924248,Porcentaje
04,Campeche,001,Calkiní,6200240378,Porcentaje de mujeres de 0 a 4 años,2015,4.2803828,Porcentaje
04,Campeche,001,Calkiní,6200240378,Porcentaje de mujeres de 0 a 4 años,2020,4.30842069665201,Porcentaje
04,Campeche,001,Calkiní,6200240379,Porcentaje de mujeres de 80 a 84 años,2015,0.4174258,Porcentaje
04,Campeche,001,Calkiní,6200240379,Porcentaje de mujeres de 80 a 84 años,2020,0.566452485627325,Porcentaje
04,Campeche,001,Calkiní,6200240381,Tasa de monolingüismo de la población de 5 años y más hablante de Tzotzil (Tsotsil),2020,0,Porcentaje
04,Campeche,001,Calkiní,6200240384,Porcentaje de mujeres de 15 a 19 años,2015,4.4413393,Porcentaje
04,Campeche,001,Calkiní,6200240384,Porcentaje de mujeres de 15 a 19 años,2020,4.05309435238417,Porcentaje
04,Campeche,001,Calkiní,6200240386,Población de 5 años y más hablante de Lenguas mixtecas,2020,5,Personas
04,Campeche,001,Calkiní,6200240388,Porcentaje de hombres de 65 a 69 años,2015,1.2699648,Porcentaje
04,Campeche,001,Calkiní,6200240388,Porcentaje de hombres de 65 a 69 años,2020,1.50659452147447,Porcentaje
04,Campeche,001,Calkiní,6200240389,Tasa de crecimiento promedio anual de las viviendas particulares habitadas,2020,1.89685266416961,Tasa
04,Campeche,001,Calkiní,6200240390,Porcentaje de la población con discapacidad por accidente,2020,6.32865875584322,Porcentaje
04,Campeche,001,Calkiní,6200240395,"Viviendas, de cada cien que cuentan con electricidad, agua y drenaje",2020,86.4567650716764,Porcentaje
04,Campeche,001,Calkiní,6200240396,Porcentaje de la población de 30 a 59 años con limitación en la actividad,2020,13.8339556538976,Porcentaje
04,Campeche,001,Calkiní,6200240397,Tasa de monolingüismo de la población de 5 años y más hablante de Chol (Ch''ol),2020,0,Porcentaje
04,Campeche,001,Calkiní,6200240398,Tasa de monolingüismo de la población de 5 años y más hablante de Totonaca (Totonaco),2020,0,Porcentaje
04,Campeche,001,Calkiní,6200240407,Índice de envejecimiento,2020,48.2720612072878,Porcentaje
04,Campeche,001,Calkiní,6200240410,Porcentaje de hombres de 60 a 64 años,2015,1.676778,Porcentaje
04,Campeche,001,Calkiní,6200240410,Porcentaje de hombres de 60 a 64 años,2020,1.71964829218803,Porcentaje
04,Campeche,001,Calkiní,6200240411,Porcentaje de hombres de 85 años y más,2015,0.5695385,Porcentaje
04,Campeche,001,Calkiní,6200240411,Porcentaje de hombres de 85 años y más,2020,0.527561717957389,Porcentaje
04,Campeche,001,Calkiní,6200240413,Tasa de monolingüismo de la población de 5 años y más hablante de Huasteco,2020,0,Porcentaje
04,Campeche,001,Calkiní,6200240414,"Porcentaje de la población derechohabiente en PEMEX, SDN o SM",2015,0.3724798,Porcentaje
04,Campeche,001,Calkiní,6200240414,"Porcentaje de la población derechohabiente en PEMEX, SDN o SM",2020,0.552668481398994,Porcentaje
04,Campeche,001,Calkiní,6200240416,Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados,2020,0.224779345046606,Porcentaje
04,Campeche,001,Calkiní,6200240421,Porcentaje de la población derechohabiente en el ISSSTE,2015,17.139985,Porcentaje
04,Campeche,001,Calkiní,6200240421,Porcentaje de la población derechohabiente en el ISSSTE,2020,21.4179658500371,Porcentaje
04,Campeche,001,Calkiní,6200240423,Porcentaje de hombres de 40 a 44 años,2015,3.0811681,Porcentaje
04,Campeche,001,Calkiní,6200240423,Porcentaje de hombres de 40 a 44 años,2020,3.29895164017585,Porcentaje
04,Campeche,001,Calkiní,6200240424,Tasa de monolingüismo de la población de 5 años y más hablante de Mixe,2020,0,Porcentaje
04,Campeche,001,Calkiní,6200240425,Porcentaje de hombres de 70 a 74 años,2015,0.8755328,Porcentaje
04,Campeche,001,Calkiní,6200240425,Porcentaje de hombres de 70 a 74 años,2020,1.02806898884004,Porcentaje
04,Campeche,001,Calkiní,6200240426,Porcentaje de mujeres de 60 a 64 años,2015,1.9155597,Porcentaje
04,Campeche,001,Calkiní,6200240426,Porcentaje de mujeres de 60 a 64 años,2020,1.88873858640514,Porcentaje
04,Campeche,001,Calkiní,6200240427,Porcentaje de mujeres de 65 a 69 años,2015,1.4433026,Porcentaje
04,Campeche,001,Calkiní,6200240427,Porcentaje de mujeres de 65 a 69 años,2020,1.69259384511329,Porcentaje
04,Campeche,001,Calkiní,6200240428,Tasa de monolingüismo de la población de 5 años y más hablante de Otomí,2020,0,Porcentaje
04,Campeche,001,Calkiní,6200240430,Porcentaje de la población con limitación para caminar y moverse,2020,34.8186981214504,Porcentaje
04,Campeche,001,Calkiní,6200240431,Población de 5 años y más hablante de Purépecha (Tarasco),2020,0,Personas
04,Campeche,001,Calkiní,6200240432,Tasa de monolingüismo de la población de 5 años y más hablante de Zoque,2020,0,Porcentaje
04,Campeche,001,Calkiní,6200240433,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas zapotecas,2020,0,Porcentaje
04,Campeche,001,Calkiní,6200240434,Población de 5 años y más hablante de Chatino,2020,0,Personas
04,Campeche,001,Calkiní,6200240435,Porcentaje de la población con limitación para atender el cuidado personal,2020,4.39784476481724,Porcentaje
04,Campeche,001,Calkiní,6200240443,Porcentaje de mujeres de 35 a 39 años,2015,3.8877195,Porcentaje
04,Campeche,001,Calkiní,6200240443,Porcentaje de mujeres de 35 a 39 años,2020,3.92120392289483,Porcentaje
04,Campeche,001,Calkiní,6200240444,Porcentaje de hombres de 55 a 59 años,2015,2.0605975,Porcentaje
04,Campeche,001,Calkiní,6200240444,Porcentaje de hombres de 55 a 59 años,2020,1.90733851876902,Porcentaje
04,Campeche,001,Calkiní,6200240445,Porcentaje de hombres de 5 a 9 años,2015,4.428958,Porcentaje
04,Campeche,001,Calkiní,6200240445,Porcentaje de hombres de 5 a 9 años,2020,4.41156577612445,Porcentaje
04,Campeche,001,Calkiní,6200240447,Porcentaje de la población de 15 años y más sin instrucción,2020,7.47764027723769,Porcentaje
04,Campeche,001,Calkiní,6200240449,Tasa de monolingüismo de la población de 5 años y más hablante de lengua indígena,2020,3.89815826145907,Porcentaje
04,Campeche,001,Calkiní,6200240450,Porcentaje de la población con limitación para ver,2020,64.380369884957,Porcentaje
04,Campeche,001,Calkiní,6200240451,Población de 5 años y más hablante de Tarahumara,2020,0,Personas
04,Campeche,001,Calkiní,6200240452,Población de 5 años y más hablante de Chol (Ch''ol),2020,31,Personas
04,Campeche,001,Calkiní,6200240453,Población de 5 años y más hablante de Totonaca (Totonaco),2020,2,Personas
04,Campeche,001,Calkiní,6200240454,Tasa de monolingüismo de la población de 5 años y más hablante de Mazahua,2020,0,Porcentaje
04,Campeche,001,Calkiní,6200240458,Porcentaje de la población con discapacidad por edad avanzada,2020,30.9241280115067,Porcentaje
04,Campeche,001,Calkiní,6200240459,Porcentaje de la población con discapacidad por nacimiento,2020,15.4620640057533,Porcentaje
04,Campeche,001,Calkiní,6200240466,Población de 5 años y más hablante de Tlapaneco,2020,0,Personas
04,Campeche,001,Calkiní,6200240471,Porcentaje de la población derechohabiente en el IMSS,2015,7.658501,Porcentaje
04,Campeche,001,Calkiní,6200240471,Porcentaje de la población derechohabiente en el IMSS,2020,12.8351068217438,Porcentaje
04,Campeche,001,Calkiní,6200240475,Porcentaje de hombres de 80 a 84 años,2015,0.5040947,Porcentaje
04,Campeche,001,Calkiní,6200240475,Porcentaje de hombres de 80 a 84 años,2020,0.536016232668245,Porcentaje
04,Campeche,001,Calkiní,6200240477,Porcentaje de la población de 85 y más con limitación en la actividad,2020,28.7414965986395,Porcentaje
04,Campeche,001,Calkiní,6200240478,Porcentaje de la población con limitación para escuchar,2020,19.9068006407456,Porcentaje
04,Campeche,001,Calkiní,6200240479,Porcentaje de la población con limitación para poner atención o aprender,2020,13.7323430901413,Porcentaje
04,Campeche,001,Calkiní,6200240480,Población de 5 años y más hablante de Huasteco,2020,0,Personas
04,Campeche,001,Calkiní,6200240481,Población de 5 años y más hablante de Tzotzil (Tsotsil),2020,6,Personas
04,Campeche,001,Calkiní,6200240486,Porcentaje de hombres de 25 a 29 años,2015,3.9425509,Porcentaje
04,Campeche,001,Calkiní,6200240486,Porcentaje de hombres de 25 a 29 años,2020,4.01420358471424,Porcentaje
04,Campeche,001,Calkiní,6200240488,Porcentaje de la población de 15 a 29 años con limitación en la actividad,2020,4.70539817545785,Porcentaje
04,Campeche,001,Calkiní,6200240493,Porcentaje de la población de 5 años y más hablante de lengua indígena,2020,49.0649369848838,Porcentaje
04,Campeche,001,Calkiní,6200240495,Porcentaje de la población con discapacidad por otra causa,2020,11.5785688601223,Porcentaje
04,Campeche,001,Calkiní,6200240496,Población de 5 años y más hablante de Náhuatl,2020,12,Personas
04,Campeche,001,Calkiní,6200240497,Población no católica,2020,11993,Miles de personas
04,Campeche,001,Calkiní,6200240499,Porcentaje de la población que profesa la religión protestante y evangélica,2020,20.1867233927607,Porcentaje
04,Campeche,001,Calkiní,6200240507,Porcentaje de mujeres de 50 a 54 años,2015,2.5576171,Porcentaje
04,Campeche,001,Calkiní,6200240507,Porcentaje de mujeres de 50 a 54 años,2020,2.48055461616503,Porcentaje
04,Campeche,001,Calkiní,6200240509,Tasa de monolingüismo de la población de 5 años y más hablante de Tarahumara,2020,0,Porcentaje
04,Campeche,001,Calkiní,6200240518,Porcentaje de hombres de 30 a 34 años,2015,3.740913,Porcentaje
04,Campeche,001,Calkiní,6200240518,Porcentaje de hombres de 30 a 34 años,2020,3.86709502874535,Porcentaje
04,Campeche,001,Calkiní,6200240520,Porcentaje de hombres de 20 a 24 años,2015,5.0550967,Porcentaje
04,Campeche,001,Calkiní,6200240520,Porcentaje de hombres de 20 a 24 años,2020,4.08014879945891,Porcentaje
04,Campeche,001,Calkiní,6200240521,Población de 5 años y más hablante de Zoque,2020,10,Personas
04,Campeche,001,Calkiní,6200240522,Tasa de monolingüismo de la población de 5 años y más hablante de Purépecha (Tarasco),2020,0,Porcentaje
04,Campeche,001,Calkiní,6200240532,Porcentaje de hombres de 45 a 49 años,2015,2.4709482,Porcentaje
04,Campeche,001,Calkiní,6200240532,Porcentaje de hombres de 45 a 49 años,2020,2.61075414271221,Porcentaje
04,Campeche,001,Calkiní,6200240533,Porcentaje de hombres de 50 a 54 años,2015,1.9792348,Porcentaje
04,Campeche,001,Calkiní,6200240533,Porcentaje de hombres de 50 a 54 años,2020,2.34359147784917,Porcentaje
04,Campeche,001,Calkiní,6200240534,Tasa de monolingüismo de la población de 5 años y más hablante de Resto de lenguas,2020,0,Porcentaje
04,Campeche,001,Calkiní,6200240535,Población de 5 años y más hablante de Mazateco,2020,0,Personas
04,Campeche,001,Calkiní,6200240536,Tasa de monolingüismo de la población de 5 años y más hablante de Tlapaneco,2020,0,Porcentaje
04,Campeche,001,Calkiní,6200240537,Tasa de monolingüismo de la población de 5 años y más hablante de Tzeltal (Tseltal),2020,0,Porcentaje
04,Campeche,001,Calkiní,6200240538,Población de 5 años y más hablante del Resto de lenguas,2020,14,Personas
04,Campeche,001,Calkiní,6200240539,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas chinantecas,2020,0,Porcentaje
04,Campeche,001,Calkiní,6200240540,Porcentaje de la población con discapacidad por enfermedad,2020,38.1517439769867,Porcentaje
04,Campeche,001,Calkiní,6200240548,Porcentaje de mujeres de 25 a 29 años,2015,4.2131701,Porcentaje
04,Campeche,001,Calkiní,6200240548,Porcentaje de mujeres de 25 a 29 años,2020,4.05478525532634,Porcentaje
04,Campeche,001,Calkiní,6200240549,Porcentaje de mujeres de 30 a 34 años,2015,4.0539823,Porcentaje
04,Campeche,001,Calkiní,6200240549,Porcentaje de mujeres de 30 a 34 años,2020,4.0750760906324,Porcentaje
04,Campeche,001,Calkiní,6205370864,Porcentaje de población que se considera afrodescendiente,2015,0.0283001,Porcentaje
04,Campeche,001,Calkiní,6205370864,Porcentaje de población que se considera afrodescendiente,2020,3.66693679092382,Porcentaje
04,Campeche,001,Calkiní,6207019007,Porcentaje de la población de 12 años y más viuda,2015,4.7960826,Porcentaje
04,Campeche,001,Calkiní,6207019007,Porcentaje de la población de 12 años y más viuda,2020,4.98181818181818,Porcentaje
04,Campeche,001,Calkiní,6207019009,Porcentaje de la población de 12 años y más casada,2015,54.619444,Porcentaje
04,Campeche,001,Calkiní,6207019009,Porcentaje de la población de 12 años y más casada,2020,49.2342245989305,Porcentaje
04,Campeche,001,Calkiní,6207019010,Porcentaje de población de 25 años y más alfabeta,2015,84.953361,Porcentaje
04,Campeche,001,Calkiní,6207019010,Porcentaje de población de 25 años y más alfabeta,2020,88.1539368917723,Porcentaje
04,Campeche,001,Calkiní,6207019011,Porcentaje de la población de 12 años y más soltera,2015,33.248368,Porcentaje
04,Campeche,001,Calkiní,6207019011,Porcentaje de la población de 12 años y más soltera,2020,32.468449197861,Porcentaje
04,Campeche,001,Calkiní,6207019012,Porcentaje de la población de 12 años y más separada,2015,2.4416421,Porcentaje
04,Campeche,001,Calkiní,6207019012,Porcentaje de la población de 12 años y más separada,2020,2.71871657754011,Porcentaje
04,Campeche,001,Calkiní,6207019016,Porcentaje de la población de 12 años y más divorciada,2015,0.7982291,Porcentaje
04,Campeche,001,Calkiní,6207019016,Porcentaje de la población de 12 años y más divorciada,2020,1.65989304812834,Porcentaje
04,Campeche,001,Calkiní,6207019017,Porcentaje de población afiliada a otra institución,2015,0.0945981,Porcentaje
04,Campeche,001,Calkiní,6207019017,Porcentaje de población afiliada a otra institución,2020,0.66815144766147,Porcentaje
04,Campeche,001,Calkiní,6207019018,Porcentaje de población afiliada a servicios de salud,2015,89.748306,Porcentaje
04,Campeche,001,Calkiní,6207019018,Porcentaje de población afiliada a servicios de salud,2020,81.8679092382496,Porcentaje
04,Campeche,001,Calkiní,6207019019,Porcentaje de la población de 12 años y más en unión libre,2015,4.0604597,Porcentaje
04,Campeche,001,Calkiní,6207019019,Porcentaje de la población de 12 años y más en unión libre,2020,8.92406417112299,Porcentaje
04,Campeche,001,Calkiní,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2015,9.3259775,Porcentaje
04,Campeche,001,Calkiní,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2020,7.26719582771004,Porcentaje
04,Campeche,001,Calkiní,6207019022,Porcentaje de viviendas particulares habitadas propias,2015,85.919459,Porcentaje
04,Campeche,001,Calkiní,6207019022,Porcentaje de viviendas particulares habitadas propias,2020,85.6569838907938,Porcentaje
04,Campeche,001,Calkiní,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2015,2.6162671,Porcentaje
04,Campeche,001,Calkiní,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2020,2.34214138641043,Porcentaje
04,Campeche,001,Calkiní,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2015,80.884401,Porcentaje
04,Campeche,001,Calkiní,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2020,85.9775140537164,Porcentaje
04,Campeche,001,Calkiní,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2015,98.942673,Porcentaje
04,Campeche,001,Calkiní,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2020,98.2350135156623,Porcentaje
04,Campeche,001,Calkiní,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2015,96.407383,Porcentaje
04,Campeche,001,Calkiní,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2020,94.9884602703594,Porcentaje
04,Campeche,001,Calkiní,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2015,47.216981,Porcentaje
04,Campeche,001,Calkiní,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2020,52.0750484347915,Porcentaje
04,Campeche,001,Calkiní,6207019030,Porcentaje de población de 12 años y más económicamente activa,2015,45.926125,Porcentaje
04,Campeche,001,Calkiní,6207019030,Porcentaje de población de 12 años y más económicamente activa,2020,64.3850267379679,Porcentaje
04,Campeche,001,Calkiní,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2015,51.592708,Porcentaje
04,Campeche,001,Calkiní,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2020,48.2421026145435,Porcentaje
04,Campeche,001,Calkiní,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2015,50.686872,Porcentaje
04,Campeche,001,Calkiní,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2020,47.6805177717324,Porcentaje
04,Campeche,001,Calkiní,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2015,54.047044,Porcentaje
04,Campeche,001,Calkiní,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2020,35.3262032085562,Porcentaje
04,Campeche,001,Calkiní,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2015,96.820837,Porcentaje
04,Campeche,001,Calkiní,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2020,99.4784053156146,Porcentaje
04,Campeche,001,Calkiní,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2015,29.401168,Porcentaje
04,Campeche,001,Calkiní,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2020,42.375415282392,Porcentaje
04,Campeche,001,Calkiní,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2015,15.727964,Porcentaje
04,Campeche,001,Calkiní,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2020,30.2873600837861,Porcentaje
04,Campeche,001,Calkiní,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2015,70.598832,Porcentaje
04,Campeche,001,Calkiní,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2020,57.624584717608,Porcentaje
04,Campeche,001,Calkiní,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2015,20.008448,Porcentaje
04,Campeche,001,Calkiní,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2020,28.4610852916148,Porcentaje
04,Campeche,001,Calkiní,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2015,32.980308,Porcentaje
04,Campeche,001,Calkiní,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2020,41.9679079624584,Porcentaje
04,Campeche,001,Calkiní,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2015,11.531963,Porcentaje
04,Campeche,001,Calkiní,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2020,10.1656084309747,Porcentaje
04,Campeche,001,Calkiní,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2015,0.035775,Porcentaje
04,Campeche,001,Calkiní,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2020,0.0128342245989305,Porcentaje
04,Campeche,001,Calkiní,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2015,97.582381,Porcentaje
04,Campeche,001,Calkiní,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2020,99.6942375539004,Porcentaje
04,Campeche,001,Calkiní,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2015,68.635596,Porcentaje
04,Campeche,001,Calkiní,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2020,77.9668783138051,Porcentaje
04,Campeche,001,Calkiní,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2015,96.503689,Porcentaje
04,Campeche,001,Calkiní,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2020,99.3196886710868,Porcentaje
04,Campeche,001,Calkiní,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2015,73.979161,Porcentaje
04,Campeche,001,Calkiní,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2020,68.9991490475879,Porcentaje
04,Campeche,001,Calkiní,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2015,4.1039974,Porcentaje
